,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
12536,0,1,6,4,265,10724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0,1.0,0.0,0.0,106,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12537,0,1,6,4,321,6217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0,1.0,0.0,0.25,116,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12538,0,1,6,4,321,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0,1.0,0.0,0.11,126,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12539,0,1,6,4,322,2126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0,1.0,0.0,0.22,136,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12540,0,1,6,4,154,14319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,146,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12541,0,1,6,4,212,5415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0,1.0,0.0,0.0,156,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12542,0,1,6,4,210,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,166,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12543,0,1,6,4,212,767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0,1.0,0.0,0.0,176,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12544,0,1,6,4,318,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0,1.0,0.0,0.0,186,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12545,0,1,6,4,322,2126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0,1.0,0.0,0.0,196,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12546,0,1,6,4,356,10033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,29,0.0,0.0,0.0,0,1.0,0.0,0.1,206,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0
12547,0,1,6,4,314,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,39,0.0,0.0,0.0,0,1.0,0.0,0.08,216,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0
12548,0,1,6,4,393,14474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,23,0.0,0.0,0.0,0,1.0,0.0,0.17,10,255,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0
12549,0,1,6,4,175,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0,0
12550,0,1,6,4,324,3461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0,1.0,0.0,1.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,0
12551,0,1,6,4,309,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,50,0.0,0.0,0.0,0,1.0,0.0,0.06,12,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0
12552,0,1,6,4,291,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.0,0.0,0.0,0,1.0,0.0,0.25,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0
12553,0,1,6,4,326,2997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18,0.0,0.0,0.0,0,1.0,0.0,0.17,32,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
12554,0,1,6,4,253,2997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,39,0.0,0.0,0.0,0,1.0,0.0,0.08,42,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
12555,0,1,6,4,298,2868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0.0,0.0,0.0,0,1.0,0.0,0.12,52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
12556,0,1,6,4,266,2212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0,1.0,0.0,0.29,62,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
12557,0,1,6,4,234,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,33,0.0,0.0,0.0,0,1.0,0.0,0.12,72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12558,0,1,6,4,259,1541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0,1.0,0.0,0.19,82,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12559,0,1,6,4,234,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,39,0.0,0.0,0.0,0,1.0,0.0,0.13,92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12560,0,1,6,4,273,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,29,0.0,0.0,0.0,0,1.0,0.0,0.14,102,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12561,0,1,6,4,326,3467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,25,0.0,0.0,0.0,0,1.0,0.0,0.16,112,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12562,0,1,6,4,292,3341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,0.0,0.0,0.0,0,1.0,0.0,0.31,122,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12563,0,1,6,4,236,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0.0,0.0,0.0,0,1.0,0.0,0.31,132,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12564,0,1,6,4,227,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,53,0.0,0.0,0.0,0,1.0,0.0,0.08,142,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12565,0,1,6,4,378,3467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.0,0.0,0,1.0,0.0,0.2,152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12566,0,1,6,4,370,2868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,29,0.0,0.0,0.0,0,1.0,0.0,0.1,162,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12567,0,1,6,4,332,1541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0,1.0,0.0,0.27,172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12568,0,1,6,4,326,2997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,38,0.0,0.0,0.0,0,1.0,0.0,0.08,182,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12569,0,1,6,4,271,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0,1.0,0.0,1.0,192,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12570,0,1,6,4,245,3874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,22,0.0,0.0,0.0,0,1.0,0.0,0.14,202,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0
12571,0,1,6,4,225,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,49,0.0,0.0,0.0,0,1.0,0.0,0.08,212,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0
12572,0,1,6,4,233,19930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,0
12573,0,1,6,4,325,10757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0,1.0,0.0,0.4,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0
12574,0,1,6,4,252,10757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44,0.0,0.0,0.0,0,1.0,0.0,0.09,15,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0
12575,0,1,6,4,325,10757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,0.0,0,1.0,0.0,0.12,25,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0
12576,0,1,6,4,325,10757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0,1.0,0.0,0.14,35,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
12577,0,1,6,4,269,10229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,0.0,0,1.0,0.0,0.15,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
12578,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.0,0.0,0.0,1.0,1.0,0
12579,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0.0,0.0,13,13,1.0,0.0,0.08,0.0,0.0,0.0,1.0,1.0,0
12580,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0.0,0.0,23,23,1.0,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0
12581,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1,1.0,0.0,0.0,33,33,1.0,0.0,0.03,0.0,0.0,0.0,1.0,1.0,0
12582,0,1,6,4,287,439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0,1.0,0.0,0.5,7,219,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0
12583,0,1,6,4,286,2446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0.0,0.0,0.0,0,1.0,0.0,0.27,17,219,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0
12584,0,1,6,4,292,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,35,0.0,0.0,0.0,0,1.0,0.0,0.11,27,219,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0
12585,0,1,6,4,315,1148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0,1.0,0.0,0.0,37,219,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
12586,0,1,6,4,314,1544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0.0,0.0,0.0,0,1.0,0.0,0.1,47,219,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
12587,0,1,6,4,299,447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,31,0.0,0.0,0.0,0,1.0,0.0,0.06,57,219,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
12588,0,1,6,4,311,3359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,43,0.0,0.0,0.0,0,1.0,0.0,0.05,67,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12589,0,1,6,4,291,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,77,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12590,0,1,6,4,287,439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,18,0.0,0.0,0.0,0,1.0,0.0,0.17,87,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12591,0,1,6,4,290,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,43,0.0,0.0,0.0,0,1.0,0.0,0.09,97,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12592,0,1,6,4,292,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0,1.0,0.0,0.43,107,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12593,0,1,6,4,291,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,26,0.0,0.0,0.0,0,1.0,0.0,0.15,117,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12594,0,1,6,4,292,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,46,0.0,0.0,0.0,0,1.0,0.0,0.09,127,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12595,0,1,6,4,288,912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0,1.0,0.0,0.22,137,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12596,0,1,6,4,297,526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,20,0.0,0.0,0.0,0,1.0,0.0,0.15,147,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12597,0,1,6,4,296,1053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,31,0.0,0.0,0.0,0,1.0,0.0,0.1,157,219,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12598,0,1,6,4,298,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0,1.0,0.0,0.0,167,219,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12599,0,1,6,4,297,1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0,1.0,0.0,0.21,177,219,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12600,0,1,6,4,297,835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,25,0.0,0.0,0.0,0,1.0,0.0,0.12,187,219,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12601,0,1,6,4,288,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,36,0.0,0.0,0.0,0,1.0,0.0,0.11,197,219,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12602,0,1,6,4,295,602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0.0,0.0,0.0,0,1.0,0.0,0.29,207,219,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
12603,0,1,6,4,290,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,35,0.0,0.0,0.0,0,1.0,0.0,0.11,217,219,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
12604,0,1,6,4,292,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,52,0.0,0.0,0.0,0,1.0,0.0,0.08,227,227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12605,0,1,6,4,159,27554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0,1.0,0.0,0.2,237,237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12606,0,1,6,4,223,1187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0.0,0.0,0.0,0,1.0,0.0,0.1,247,247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12607,0,1,6,4,216,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,31,0.0,0.0,0.0,0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12608,0,1,6,4,264,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12609,0,1,6,4,263,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12610,0,1,6,4,271,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,26,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12611,0,1,6,4,263,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,36,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12612,0,1,6,4,218,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12613,0,1,6,4,232,2167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,20,0.0,0.0,0.0,0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12614,0,1,6,4,219,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,32,0.0,0.0,0.0,0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12615,0,1,6,4,213,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,43,0.0,0.0,0.0,0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12616,0,1,6,4,221,11200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12617,0,1,6,4,209,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12618,0,1,6,4,215,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12619,0,1,6,4,216,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,36,0.0,0.0,0.0,0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12620,0,1,6,4,262,459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12621,0,1,6,4,262,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0.0,0.0,0.0,0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12622,0,1,6,4,264,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,30,0.0,0.0,0.0,0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12623,0,1,6,4,232,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12624,0,1,6,4,229,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12625,0,1,6,4,229,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,29,0.0,0.0,0.0,0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12626,0,1,6,4,291,1193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,33,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12627,0,1,6,4,295,1044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,43,0.0,0.0,0.0,0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12628,0,1,6,4,294,1053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,53,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12629,0,1,6,4,292,671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,65,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12630,0,1,6,4,220,1193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,26,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12631,0,1,6,4,208,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,36,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12632,0,1,6,4,224,1155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,47,0.0,0.0,0.0,0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12633,0,1,6,4,200,4154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27,0.0,0.0,0.0,0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12634,0,1,6,4,264,516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,26,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12635,0,1,6,4,264,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,36,0.0,0.0,0.0,0,1.0,0.0,0.06,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
12636,0,1,6,4,264,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,49,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12637,0,1,6,4,224,2446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0,1.0,0.0,0.22,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
12638,0,1,6,4,229,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0.0,0.0,0.0,0,1.0,0.0,0.11,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
12639,0,1,6,4,231,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,31,0.0,0.0,0.0,0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12640,0,1,6,4,206,11200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12641,0,1,6,4,194,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0.0,0.0,0.0,0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12642,0,1,6,4,208,1187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,27,0.0,0.0,0.0,0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12643,0,1,6,4,201,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,38,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12644,0,1,6,4,214,439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0.0,0.0,0.0,0,1.0,0.0,0.19,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
12645,0,1,6,4,215,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,36,0.0,0.0,0.0,0,1.0,0.0,0.11,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
12646,0,1,6,4,244,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12647,0,1,6,4,242,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,23,0.0,0.0,0.0,0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12648,0,1,6,4,244,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,35,0.0,0.0,0.0,0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12649,0,1,6,4,231,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,40,0.0,0.0,0.0,0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12650,0,1,6,4,229,2251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,52,0.0,0.0,0.0,0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12651,0,1,6,4,234,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,63,0.0,0.0,0.0,0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12652,0,1,6,4,177,19280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12653,0,1,6,4,235,2128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
